2022-10-16 16:35:02,730 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:35:03,082 INFO    Thread-194:67499 [upload_job.py:push():101] Uploaded file /Users/srivatsan/.cache/wandb/artifacts/obj/md5/8a/caa6e9c066d10247ea7e91d28df25c
2022-10-16 16:35:03,735 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:35:03,767 INFO    SenderThread:67499 [sender.py:send_request_log_artifact():1222] logged artifact model-Plain_CNN_Model_with_batch_normalisation - {'id': 'QXJ0aWZhY3Q6MjMxODA4MzUx', 'digest': 'b736d6c1293621a2eeacc018dc3d7a82', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjMxNzM4ODA4', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MjMxODA4MTgw', 'versionIndex': 1}}, 'version': 'latest'}
2022-10-16 16:35:04,737 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:35:06,746 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:35:08,751 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:35:10,606 DEBUG   HandlerThread:67499 [handler.py:handle_request():138] handle_request: partial_history
2022-10-16 16:35:10,606 DEBUG   HandlerThread:67499 [handler.py:handle_request():138] handle_request: partial_history
2022-10-16 16:35:10,607 DEBUG   SenderThread:67499 [sender.py:send():303] send: history
2022-10-16 16:35:10,607 DEBUG   SenderThread:67499 [sender.py:send():303] send: summary
2022-10-16 16:35:10,608 INFO    SenderThread:67499 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-10-16 16:35:10,761 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/wandb-summary.json
2022-10-16 16:35:10,762 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:35:12,768 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:35:14,412 DEBUG   HandlerThread:67499 [handler.py:handle_request():138] handle_request: stop_status
2022-10-16 16:35:14,413 DEBUG   SenderThread:67499 [sender.py:send_request():317] send_request: stop_status
2022-10-16 16:35:14,775 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:35:16,783 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:35:18,790 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:35:19,309 DEBUG   HandlerThread:67499 [handler.py:handle_request():138] handle_request: partial_history
2022-10-16 16:35:19,310 DEBUG   HandlerThread:67499 [handler.py:handle_request():138] handle_request: partial_history
2022-10-16 16:35:19,310 DEBUG   SenderThread:67499 [sender.py:send():303] send: history
2022-10-16 16:35:19,311 DEBUG   SenderThread:67499 [sender.py:send():303] send: summary
2022-10-16 16:35:19,311 INFO    SenderThread:67499 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-10-16 16:35:19,795 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/wandb-summary.json
2022-10-16 16:35:20,801 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:35:22,806 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:35:23,048 DEBUG   SenderThread:67499 [sender.py:send():303] send: stats
2022-10-16 16:35:24,817 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:35:26,823 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:35:28,165 DEBUG   HandlerThread:67499 [handler.py:handle_request():138] handle_request: partial_history
2022-10-16 16:35:28,165 DEBUG   HandlerThread:67499 [handler.py:handle_request():138] handle_request: partial_history
2022-10-16 16:35:28,166 DEBUG   SenderThread:67499 [sender.py:send():303] send: history
2022-10-16 16:35:28,166 DEBUG   SenderThread:67499 [sender.py:send():303] send: summary
2022-10-16 16:35:28,167 INFO    SenderThread:67499 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-10-16 16:35:28,834 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/wandb-summary.json
2022-10-16 16:35:28,837 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:35:29,533 DEBUG   HandlerThread:67499 [handler.py:handle_request():138] handle_request: stop_status
2022-10-16 16:35:29,533 DEBUG   SenderThread:67499 [sender.py:send_request():317] send_request: stop_status
2022-10-16 16:35:30,842 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
